,,,,,,,,,,,S&P500,Nasdaq,Overnight Index Swap Rate (USD),VIX Index
time,ADA,BCH,BTC,DOGE,ETH,LINK,LTC,MANA,XLM,XRP,SPXT,XCMP,USSOC,VIX
2023/10/08,-0.008500773,-0.009854141,-0.001434205,-0.007809958,-0.000630108,0.019917674,-0.001679133,-0.005683718,-0.003597122,-0.008045977,0.00000,0.00000,0.00000,0.00000
2023/10/09,-0.020654716,-0.041694068,-0.011985579,-0.036405379,-0.032663855,-0.052336935,-0.035168196,-0.053463349,-0.0433213,-0.028775589,0.00630,0.00394,0.00000,0.01433
2023/10/10,-0.008754477,-0.028868149,-0.007368807,0.006296801,-0.007954438,-0.002060723,0.008240887,-0.012788632,-0.016037736,-0.012925035,0.00523,0.00583,-0.00561,-0.03785
2023/10/11,-0.005218788,0.008621096,-0.019134234,-0.010485371,-0.000739947,0.01720815,-0.032851305,0.00215905,-0.009587728,-0.015310234,0.00434,0.00714,-0.00085,-0.05520
2023/10/12,-0.007667474,-0.000186829,-0.004278929,-0.01076739,-0.017293108,-0.025984572,-0.006500894,0.000359066,-0.007744434,-0.012070376,-0.00614,-0.00625,0.00187,0.03729
2023/10/13,-0.000406669,0.015089227,0.003986735,0.008811334,0.008243311,0.00819786,0.007361361,0.008255564,0.003902439,0.004555809,-0.00502,-0.01230,-0.00128,0.15758
2023/10/14,0.005288853,-0.012793962,-0.000311954,0.024833019,0.001868412,0.010060639,0.000649562,0.009611962,0.013605442,0.003298289,0.00000,0.00000,0.00000,0.00000
2023/10/15,0.001214083,0.003403105,0.012023674,-0.008856952,0.001909943,0.012825761,0.00032457,0.00528914,0.020134228,0.001438258,0.00000,0.00000,0.00000,0.00000
2023/10/16,0.016168149,0.072988292,0.049340978,0.011971,0.027021996,0.014549374,0.025957171,0.011224132,0.009398496,0.02133771,0.01063,0.01199,0.00081,-0.10921
2023/10/17,-0.019490851,-0.019354839,-0.003818942,-0.015994668,-0.02168003,-0.027353605,-0.018184693,-0.025320846,-0.040968343,-0.013057453,-0.00010,-0.00252,0.00307,0.03893
2023/10/18,-0.014198783,0.00176616,-0.002864891,-0.00761937,-0.001111537,0.004232082,-0.030278628,-0.015658363,0.002912621,-0.006716874,-0.01340,-0.01621,-0.00203,0.07494
2023/10/19,0.016872428,0.002336037,0.014321837,0.004436103,0.002487753,-0.006525285,0.026407573,0.006146059,0.039690223,0.065778689,-0.00840,-0.00962,-0.00342,0.11342
2023/10/20,0.017401862,0.057869047,0.033082664,0.018005775,0.023801474,0.036808976,0.026213592,0.03054258,0.000931099,-0.009613536,-0.01255,-0.01534,-0.00126,0.01449
2023/10/21,0.029435163,0.014798188,0.008075293,0.02119139,0.015315978,0.176455061,0.020971302,0.041143654,0.030697674,0.011648224,0.00000,0.00000,0.00000,0.00000
2023/10/22,0.020479134,-0.002252898,0.002585209,0.008333333,0.021320208,0.144267444,0.008339768,0.021433356,0.000902527,0.003070428,0.00000,0.00000,0.00000,0.00000
2023/10/23,0.063612268,0.075498809,0.102749735,0.09285367,0.061375572,0.037254902,0.057436055,0.069836066,0.045987376,0.047828582,-0.00168,0.00266,0.00067,-0.06172
2023/10/24,-0.006407974,-0.038554033,0.025372929,-0.013048636,0.01068889,-0.018903592,0.001303592,0.074777812,-0.013793103,0.020631733,0.00729,0.00934,0.00096,-0.06873
2023/10/25,0.006449301,0.009528725,0.017093745,0.026893029,0.001383598,0.065510597,-0.0057862,-0.00998004,0,-0.006261181,-0.01433,-0.02424,0.00039,0.06431
2023/10/26,0.02242791,-0.027254493,-0.010037851,0.051499634,0.008978167,-0.011754069,0.000581987,0.015264977,-0.01048951,-0.00360036,-0.01182,-0.01760,-0.00163,0.02427
2023/10/27,0.008008357,-0.032667583,-0.007300394,-0.056769167,-0.013161688,0.022872827,-0.02530173,-0.035744681,-0.011484099,-0.018608853,-0.00478,0.00377,-0.00046,0.02853
2023/10/28,0.00552677,0.023656274,0.005377835,0.018439298,-0.001904516,-0.02236136,0.010741459,0.033245072,0.019660411,0.003129602,0.00000,0.00000,0.00000,0.00000
2023/10/29,0.015115081,0.004532092,0.013063343,0.004779838,0.010750933,0.014638609,0.015645756,0.080296128,0.014022787,0.02055423,0.00000,0.00000,0.00000,0.00000
2023/10/30,0.02571912,-0.000243873,-0.001181976,0.003748018,0.007885548,0.012623986,0.006394419,-0.003426463,0.02852204,0.040460349,0.01210,0.01167,0.00161,-0.07146
2023/10/31,-0.032992412,-0.003699638,0.004730311,-0.019388195,0.003094179,0.011576135,-0.004765343,-0.038085163,0.018487395,0.036812997,0.00654,0.00484,0.00095,-0.08152
2023/11/01,0.048788809,0.000734514,0.022564375,0.009958992,0.017725633,0.024647887,0.015235055,0.045642013,0.011551155,0.015335889,0.01051,0.01637,-0.00183,-0.07001
2023/11/02,0.05107352,-0.039430762,-0.013899925,-0.015226218,-0.025053717,-0.054123711,-0.007431756,0.059952669,-0.02365416,-0.006074536,0.01892,0.01784,0.00030,-0.07172
2023/11/03,0.019189106,0.008490045,-0.006148427,0.002945074,0.017969956,0.040871935,0.000719942,-0.008434632,0.023391813,0.011727783,0.00944,0.01386,-0.00356,-0.04789
2023/11/04,-0.003644094,0.012417393,0.010186777,0.014682132,0.012826456,0.003490401,0.014532374,0.018263698,0.008979592,0.004897959,0.00000,0.00000,0.00000,0.00000
2023/11/05,0.042669918,-0.011267254,-0.001328732,0.028939372,0.019410628,0.064347826,0.016593391,-0.007371007,0.01618123,0.074411048,0.00000,0.00000,0.00000,0.00000
2023/11/06,0.059923999,0.021613893,0.000431513,0.074532415,0.004420899,0.06127451,0.038922991,0.048514851,0.044585987,0.08120369,0.00178,0.00304,0.00063,-0.00134
2023/11/07,-0.031163817,0.004404198,0.010476802,-0.03939275,-0.008166592,0.004618938,-0.013562508,-0.016288952,-0.03429878,-0.041258741,0.00286,0.00896,-0.00015,-0.00537
2023/11/08,0.019072018,0.006228998,0.006111482,0.026566757,0.001553454,0.144827586,-0.004900626,0.024718023,0.00789266,0.002771699,0.00105,0.00078,0.00100,-0.02431
2023/11/09,0.029329609,-0.022481062,0.029906283,-0.023623092,0.122855404,-0.021419009,0.010533516,-0.020374707,-0.037588097,-0.029967995,-0.00789,-0.00936,0.00059,0.05813
2023/11/10,0.048032564,-0.000541622,0.016820173,0.025417969,-0.020088349,0.060875513,-0.007716258,0.039445374,0.007323027,-0.01064787,0.01577,0.02063,0.00045,-0.07325
2023/11/11,-0.004660798,-0.013881362,-0.004803932,0.040959703,-0.012022978,0.061895551,0.026875853,0.081416743,0.009693053,0.004547522,0.00000,0.00000,0.00000,0.00000
2023/11/12,-0.002341311,0.000295908,-0.001681644,-0.007003693,-0.003959036,-0.026108075,-0.004782782,-0.008294343,-0.0048,-0.001659876,0.00000,0.00000,0.00000,0.00000
2023/11/13,-0.069361147,-0.011029878,-0.01610717,-0.043857399,0.004361005,-0.104738155,-0.050193566,-0.046751019,-0.016881029,0.013301088,-0.00077,-0.00216,0.00113,0.04164
2023/11/14,0.002801905,-0.008589009,-0.025527301,-0.028433476,-0.036342926,-0.028551532,-0.007167955,-0.041169854,-0.035977105,-0.061157518,0.01929,0.02379,-0.00569,-0.04065
2023/11/15,0.058675608,0.026033361,0.065623083,0.052871342,0.040395826,0.078136201,0.049546999,0.060065697,0.030534351,0.030346362,0.00178,0.00096,0.00101,0.00141
2023/11/16,-0.021377672,-0.01747532,-0.045448246,0.043136227,-0.047625059,-0.077792553,-0.042756946,-0.047144754,-0.025514403,-0.056283732,0.00143,0.00081,-0.00065,0.00987
2023/11/17,-0.009439051,-0.016931036,0.012828234,0.090120664,3.56862E-05,-0.011535689,-0.009299704,-0.008826945,-0.001689189,0.00245098,0.00130,0.00085,0.00048,-0.03631
2023/11/18,0.028042472,-0.010307485,-0.000959146,-0.074022829,0.001050158,0.003646973,-0.005689091,-0.021795172,0.008460237,-0.00407498,0.00000,0.00000,0.00000,0.00000
2023/11/19,0.017478814,0.01204078,0.021793497,0.002614867,0.024846334,0.084302326,0.009869833,0.030426449,0.015939597,0.024713584,0.00000,0.00000,0.00000,0.00000
2023/11/20,-0.009630401,-0.017238385,0.002354191,-0.034773969,0.005048548,-0.029490617,-0.014730878,-0.022552895,-0.009909166,-0.02172177,0.00749,0.01128,0.00091,-0.02826
2023/11/21,-0.062023653,-0.042195025,-0.045840264,-0.076299537,-0.043933116,-0.076657459,-0.048159862,-0.102997146,-0.051709758,-0.054693878,-0.00200,-0.00589,0.00091,-0.00447
2023/11/22,0.065844774,0.032659839,0.046575493,0.055300181,0.067392024,0.062827225,0.038060716,0.074250862,0.039577836,0.055613126,0.00411,0.00468,0.00117,-0.03745
2023/11/23,0.018138801,0.006209238,-0.003340619,0.00593981,-0.000702492,0.012667136,0.01163975,0.000740558,-0.007614213,0.015379581,0.00000,0.00000,-0.00002,-0.00389
2023/11/24,-0.002840176,0.005860155,0.0117394,0.026505708,0.00950728,0.007644197,0.017977851,0.020226936,0.005967604,0.001772478,0.00062,-0.00104,0.00035,-0.02656
2023/11/25,0.021232522,0.004766739,0.001719,0.009587115,0.000874059,0.019310345,0.015541113,0.123307544,0.026271186,0.00225189,0.00000,0.00000,0.00000,0.00000
2023/11/26,-0.01698783,-0.003338458,-0.009039488,-0.003545201,-0.010100477,-0.00067659,-0.025459098,-0.030563926,-0.009083402,-0.011555128,0.00000,0.00000,0.00000,0.00000
2023/11/27,-0.025535208,-0.016219313,-0.005710593,0.001524778,-0.01713031,-0.039268788,-0.011705924,-0.021314387,-0.029166667,-0.019483682,-0.00194,-0.00069,-0.00065,0.01846
2023/11/28,0.021175225,0.000896017,0.015849632,0.026008627,0.010568781,0.023960536,0.007944533,0.007940109,0.018025751,0.011591323,0.00098,0.00287,-0.00199,0.00000
2023/11/29,-0.01088647,-0.000716172,0.000667871,-0.004451589,-0.009726221,-0.000688231,0.003296073,-0.009227999,0,-0.00278278,-0.00077,-0.00157,-0.00067,0.02285
2023/11/30,-0.014675052,-0.00774916,-0.003494806,0.036268786,0.011709221,-0.007575758,-0.008141694,-0.018627896,-0.002529511,-0.004760341,0.00409,-0.00208,-0.00078,-0.00462
2023/12/01,0.022074468,0.016928494,0.025716162,0.005393743,0.017185194,0.040943789,0.031394009,0.017361111,0.012679628,0.0108857,0.00596,0.00559,-0.00216,-0.02245
2023/12/02,0.035389019,0.013494917,0.019884062,0.028016214,0.037060449,0.066666667,0.008517174,0.042093288,0.015025042,0.013215859,0.00000,0.00000,0.00000,0.00000
2023/12/03,-0.007288263,0.007927817,0.01296145,-0.005566508,0.01301256,-0.018125,0.00124602,-0.017030568,0.003289474,0.003703704,0.00000,0.00000,0.00000,0.00000
2023/12/04,0.029873418,0.096384495,0.05011089,0.071603499,0.022550119,0.006365372,0.008019912,0.003331853,0.001639344,0.0017648,-0.00541,-0.00835,0.00080,0.03563
2023/12/05,0.046951819,-0.004756243,0.050129322,0.026771139,0.022569932,-0.005060089,0.019890261,0.040070843,0.002454992,-0.005285074,-0.00053,0.00314,-0.00032,-0.01758
2023/12/06,0.039680676,-0.026204699,-0.007213808,0.005617382,-0.026557623,-0.029243484,-0.025823806,0.007024266,0.024489796,0.030912896,-0.00388,-0.00584,-0.00022,0.00934
2023/12/07,0.029358627,0.010183216,-0.011103011,0.01106661,0.055446582,0.02815979,0.022228358,0.062988797,0.005577689,0.004841481,0.00813,0.01373,-0.00022,0.00694
2023/12/08,0.19723563,0.026881503,0.020819212,0.060148025,0.000920752,0.077707006,0.060642896,0.034400477,0.049128368,0.045228474,0.00412,0.00446,0.00181,-0.05436
2023/12/09,0.061205791,-0.003587621,-0.010482463,-0.031465093,-0.007550001,-0.042553191,-0.027887432,0.026912726,0.009818731,-0.020669145,0.00000,0.00000,0.00000,0.00000
2023/12/10,0.027111034,-0.006172351,0.001570569,0.034517766,0.004775472,0.010493827,0.010872413,-0.002995133,-0.002991773,0.004555117,0.00000,0.00000,0.00000,0.00000
2023/12/11,-0.074310693,-0.082570268,-0.05836932,-0.076153091,-0.054503871,-0.097739768,-0.0584424,-0.08092377,-0.074268567,-0.064842805,0.00393,0.00198,0.00024,0.02267
2023/12/12,0.050308754,0.006118729,0.005756194,-0.003930317,-0.009788229,-0.01760325,-0.004404074,0.011031665,-0.002431118,0.000323258,0.00464,0.00703,-0.00006,-0.04434
2023/12/13,0.154072281,0.015009705,0.034109229,0.028260638,0.02651283,0.017918677,0.011473597,0.015356638,0.014622258,0.014057198,0.01367,0.01381,-0.00272,0.00994
2023/12/14,-0.035660773,0.008498704,0.003335467,0.020120307,0.024465657,0.039945836,-0.003143365,0.022288557,0.020816653,0.006692161,0.00288,0.00195,-0.00050,0.02379
2023/12/15,-0.06696706,-0.042978132,-0.025364276,-0.054595364,-0.041325026,-0.0703125,-0.027556896,-0.057426514,-0.036078431,-0.025957582,-0.00002,0.00356,0.00105,-0.01603
2023/12/16,0.01182348,0.011138995,0.00725098,0.044198301,0.003071629,0.00210084,0.017200056,0.038000826,0.014646054,0.007474813,0.00000,0.00000,0.00000,0.00000
2023/12/17,-0.045589203,-0.016981625,-0.021159352,-0.043563337,-0.014502905,-0.020964361,-0.013998614,-0.04178273,-0.02085004,-0.016451613,0.00000,0.00000,0.00000,0.00000
2023/12/18,0.03862735,0.010364989,0.031459933,-0.008075805,0.010893733,0.047109208,-0.004076469,-0.012458472,-0.007371007,0.004263693,0.00454,0.00617,0.00043,0.02280
2023/12/19,-0.043499917,-0.012757562,-0.008961022,-0.020950934,-0.018645634,-0.038854806,-0.002258292,-0.000630782,-0.014026403,-0.012900065,0.00595,0.00668,0.00000,-0.00239
2023/12/20,0.023607013,0.019317021,0.033165216,0.014414015,0.011320945,0.010638298,-0.012590182,0.05512308,0.020920502,0.020678246,-0.01457,-0.01500,-0.00211,0.09098
2023/12/21,0.077157877,0.015465714,0.004696598,0.038255547,0.017188685,0.073684211,0.016189112,0.040079761,0.021311475,0.011507293,0.01030,0.01258,-0.00202,-0.00146
2023/12/22,-0.018891688,0.022866704,0.003032022,0.000526371,0.038685108,0.012418301,0.038629635,0.011694785,0.016051364,0.001281846,0.00166,0.00195,-0.00156,-0.04542
2023/12/23,-0.016046213,-0.022984649,-0.006255448,-0.016414141,-0.007302721,0.012911556,-0.015745894,-0.024635209,0.000789889,-0.00800128,0.00000,0.00000,0.00000,0.00000
2023/12/24,-0.034083496,-0.016699579,-0.016226512,-0.018185708,-0.019103371,-0.026131294,-0.01848021,0.050709151,-0.004735596,-0.011614777,0.00000,0.00000,0.00000,0.00000
2023/12/25,0.054026676,0.025365641,0.013264263,0.028219656,0.002794184,0.020287958,0.015034425,0.037352071,0.038858049,0.054839236,0.00000,0.00000,0.00000,0.00000
2023/12/26,-0.024827807,-0.023843992,-0.024693196,-0.031789764,-0.017964125,-0.032071841,0.013981174,-0.003208556,-0.03740458,-0.037443911,0.00424,0.00544,0.00060,-0.00307
2023/12/27,0.041064389,0.153014045,0.022391345,0.025172376,0.066967287,0.108018555,0.037952218,-0.007153076,0.037272006,0.020253978,0.00151,0.00172,-0.00220,-0.04311
2023/12/28,-0.027769012,-0.009911478,-0.020253356,-0.020283976,-0.014661771,-0.041866029,0.006707878,-0.04574928,0.010703364,0.000472664,0.00048,-0.00020,-0.00141,0.00322
2023/12/29,-0.012658228,-0.029000459,-0.012100559,-0.008281573,-0.019527253,-0.029962547,-0.043245362,-0.028312571,-0.018910741,-0.018897638,-0.00278,-0.00554,-0.00011,-0.00160
2023/12/30,-0.012163051,0.065281549,0.001721745,-0.010987804,-0.003474457,-0.023809524,0.000136556,0.000971251,0.020817271,-0.0035313,0.00000,0.00000,0.00000,0.00000
2023/12/31,-0.011980033,-0.041629728,0.003182032,-0.005666037,-0.004490214,-0.015820699,-0.005734571,0.010479332,-0.025679758,-0.008859536,0.00000,0.00000,0.00000,0.00000
2024/01/01,0.049848434,0.032530353,0.045351553,0.027932961,0.031248904,0.042196919,0.026366383,0.03668139,0.023255814,0.02356574,0.00000,0.00000,0.00000,0.00000
2024/01/02,-0.029194739,-0.040203068,0.017483525,-0.009782609,0.001542941,-0.025064267,-0.023548301,-0.021118933,-0.021212121,-0.008256589,-0.00563,-0.01630,0.00130,0.06024
2024/01/03,-0.079312624,-0.089180149,-0.047059017,-0.099560922,-0.061839,-0.066578774,-0.105371335,-0.114685844,-0.067337461,-0.067243036,-0.00797,-0.01170,0.00122,0.06364
2024/01/04,0.023689878,0.023997609,0.031275902,0.024990857,0.026644712,0.026836158,0.018379537,0.017742625,0.009958506,0.008238929,-0.00330,-0.00559,0.00017,0.00641
2024/01/05,-0.049964937,-0.001501188,-0.000350497,-0.016175071,0.000326067,-0.030261348,-0.006617536,-0.030455787,-0.019720624,-0.018896834,0.00183,0.00095,-0.00085,-0.05520
2024/01/06,-0.034692748,-0.013155147,-0.004313372,-0.025265957,-0.012545095,-0.046808511,-0.005450416,-0.017331023,0.007544007,-0.013881659,0.00000,0.00000,0.00000,0.00000
2024/01/07,-0.05448289,-0.016462124,-0.000852272,-0.029145479,-0.008475597,-0.020833333,-0.021007764,-0.058862434,-0.040765391,-0.029033961,0.00000,0.00000,0.00000,0.00000
2024/01/08,0.095026284,0.093541586,0.069106757,0.039473684,0.049457199,0.075227964,0.054112891,0.063012415,0.037294016,0.047662196,0.01413,0.02201,0.00124,-0.02022
2024/01/09,-0.054098966,-0.036395829,-0.01841188,-0.026299619,0.005277237,-0.030388693,-0.011506122,-0.044072279,-0.025083612,-0.019373811,-0.00134,0.00095,-0.00100,-0.02446
2024/01/10,0.10521179,0.039363005,0.011804956,0.048340275,0.102227321,0.099125364,0.046112521,0.071922545,0.036020583,0.059269712,0.00568,0.00754,-0.00023,-0.00549
2024/01/11,0.02808195,0.085605406,-0.006735525,0.018300024,0.01316212,-0.00397878,0.025677603,0.044086022,0.022350993,0.002331391,-0.00064,0.00004,-0.00297,-0.01970
2024/01/12,-0.059268167,-0.061231137,-0.077162609,-0.053204067,-0.036888392,-0.05792277,0.01418637,-0.049021627,-0.036437247,-0.053331118,0.00084,0.00018,-0.00117,0.02090
2024/01/13,0.002373996,-0.020238233,0.001467397,0.010614386,0.022116403,0.014134276,-0.012616566,0.013212042,0.009243697,0.008424008,0.00000,0.00000,0.00000,0.00000
2024/01/14,-0.043905994,-0.033600881,-0.026489763,-0.011738539,-0.041487418,0.027874564,-0.031388889,-0.048097478,-0.016652789,0.002262443,0.00000,0.00000,0.00000,0.00000
2024/01/15,0.004954268,0.018361697,0.018867798,0.013128282,0.015856314,0.029152542,-0.009463722,0.014596901,0,-0.001041848,0.00000,0.00000,0.00053,0.04331
2024/01/16,0.015168752,0.004317755,0.015052978,0.00345551,0.030592163,0.005928854,0.00492183,0.025011067,0.00338696,0.000347645,-0.00372,-0.00190,0.00176,0.04453
2024/01/17,-0.014194994,-0.028462243,-0.009079574,-0.009592916,-0.022737552,0.031434185,-0.000288101,-0.002159361,0.001687764,-0.013032146,-0.00560,-0.00594,0.00130,0.06864
2024/01/18,-0.049071618,-0.026878636,-0.033987244,-0.031168509,-0.023531599,-0.06984127,-0.019740634,-0.048257953,-0.037910699,-0.029049296,0.00889,0.01347,-0.00072,-0.04462
2024/01/19,0.004383343,-0.004210526,0.008205794,0.006152269,0.008689136,0.098976109,0.047185065,0.066393815,-0.00262697,-0.013961922,0.01237,0.01696,0.00094,-0.05874
2024/01/20,0.023011307,0.010486258,0.001239866,0.153375796,-0.007927552,-0.020496894,0.000982594,0.010234542,0.013169447,0.017285767,0.00000,0.00000,0.00000,0.00000
2024/01/21,-0.025208455,-0.009247636,-0.002565199,-0.057101833,-0.00605592,-0.024730501,0.004908148,0.002532714,0.001733102,-0.012834418,0.00000,0.00000,0.00000,0.00000
2024/01/22,-0.048935747,-0.006630908,-0.049230975,-0.057631486,-0.058570061,-0.052015605,-0.060842869,-0.070315789,-0.025951557,-0.035158396,0.00219,0.00322,0.00120,-0.00827
2024/01/23,-0.002300774,-0.024702381,0.008926559,-0.028464885,-0.030378016,-0.019890261,-0.027340267,-0.036458333,-0.008880995,-0.017270829,0.00294,0.00427,-0.00188,-0.04852
2024/01/24,-0.001677149,0.029643838,0.005070162,0.010875128,-0.003207931,-0.00419874,0.009929728,0.033137485,0.008960573,0.00038625,0.00082,0.00363,0.00158,0.04701
2024/01/25,-0.020789584,0.001100809,-0.003415287,-0.01455512,-0.007443613,-0.035137034,-0.009529572,-0.01455869,-0.007104796,-0.008687259,0.00532,0.00185,-0.00278,0.02359
2024/01/26,0.03967403,0.022753225,0.046938616,0.025301824,0.022471251,0.033503277,0.023518632,0.040166205,0.035778175,0.036027264,-0.00065,-0.00355,0.00009,-0.01413
2024/01/27,0.002681518,0.007815408,0.00735283,0.003883252,0.00028227,0.010570825,0.015816174,0.0084332,0.004317789,-0.003195489,0.00000,0.00000,0.00000,0.00000
2024/01/28,0.008434479,-0.028064993,-0.002257619,-0.016471175,-0.005013294,0.010460251,0.004259694,-0.019586268,-0.021496131,-0.011691495,0.00000,0.00000,0.00000,0.00000
2024/01/29,0.072827417,0.018743668,0.030297233,0.032098452,0.026991935,0.035196687,0.001023841,0.030527497,0.023725835,0.020988361,0.00757,0.01117,0.00004,0.02564
2024/01/30,-0.023198327,-0.015995359,-0.008282243,-0.019913952,0.011042024,0.031333333,-0.013734658,-0.030712263,-0.031759657,-0.045225192,-0.00052,-0.00749,0.00100,-0.02132
2024/01/31,-0.031730582,-0.014233976,-0.009048138,-0.01254233,-0.026174726,-0.003232062,-0.011407407,-0.030337079,-0.02570922,-0.015658642,-0.01608,-0.02229,0.00038,0.07814
2024/02/01,0.020305589,0.010893712,0.01217528,0.007493967,0.009453188,0.114137484,0.011838753,0.009038239,0,0.005766554,0.01255,0.01306,-0.00369,-0.03275
2024/02/02,0.013399015,-0.001563623,0.0025192,-0.001134644,0.001958026,0.037252619,0.007405213,0.011943041,0.003639672,0.008896797,0.01073,0.01741,0.00491,-0.00216
2024/02/03,-0.003888781,0.019554728,-0.004219147,-0.006689385,-0.005190979,-0.009539843,0.011614231,-0.002950522,0.006346328,0.016460905,0.00000,0.00000,0.00000,0.00000
2024/02/04,-0.037282842,-0.023746264,-0.009984065,-0.005336722,-0.00313171,0.028328612,-0.02732161,-0.019121329,-0.015315315,-0.030267978,0.00000,0.00000,0.00000,0.00000
